date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2023-11-03,101.17916666666667,70.19166666666666,935.7916666666666,55.40416666666667,14.570833333333333,64.875,0.7470833333333333,0.5416666666666666,1.0395833333333333,152.58333333333334,90.45833333333333
2023-11-04,125.86666666666667,86.70416666666667,951.0416666666666,57.28333333333333,16.958333333333332,76.91666666666667,1.1879166666666667,1.125,0.8624999999999999,160.66666666666666,100.70833333333333
2023-11-05,120.83333333333333,82.68333333333334,661.75,33.3125,17.087500000000002,87.375,1.2583333333333333,1.125,0.86875,168.125,112.04166666666667
2023-11-06,84.8875,55.25,556.7083333333334,26.5625,8.970833333333333,79.125,0.5595833333333333,5.291666666666667,1.21875,155.54166666666666,93.0
2023-11-07,68.75416666666666,46.62083333333334,663.1666666666666,37.079166666666666,7.9875,68.25,0.4495833333333333,1.2916666666666667,1.2520833333333334,136.04166666666666,79.91666666666667
2023-11-08,82.23333333333333,55.32083333333333,731.3333333333334,42.34583333333333,8.583333333333334,62.458333333333336,0.6687500000000001,2.0,0.9833333333333334,138.25,80.625
2023-11-09,103.7625,70.34166666666667,909.8333333333334,56.69166666666666,14.174999999999999,65.75,0.65125,2.4166666666666665,1.1333333333333333,154.08333333333334,90.54166666666667
2023-11-10,104.14166666666667,69.10000000000001,843.0,47.645833333333336,12.075000000000001,74.54166666666667,0.6033333333333334,3.5,1.1083333333333334,158.58333333333334,97.54166666666667
2023-11-11,65.87083333333334,45.13333333333333,698.5833333333334,40.43333333333333,9.945833333333333,72.08333333333333,0.3725,1.25,1.3020833333333333,142.79166666666666,84.25
2023-11-12,61.525,42.520833333333336,658.25,42.79583333333333,11.454166666666666,68.91666666666667,0.36166666666666664,1.4583333333333333,1.2729166666666667,117.83333333333333,74.04166666666667
2023-11-13,66.91250000000001,46.42916666666667,741.0833333333334,51.525,15.1625,71.125,0.27166666666666667,0.4166666666666667,1.325,119.375,74.41666666666667
2023-11-14,76.61666666666666,53.27916666666667,824.75,57.895833333333336,16.55,82.33333333333333,0.27458333333333335,0.4166666666666667,1.2874999999999999,138.79166666666666,80.54166666666667
2023-11-15,71.8,49.93333333333334,701.875,46.479166666666664,17.266666666666666,83.75,0.35916666666666663,0.25,1.2437500000000001,138.83333333333334,80.875
2023-11-16,43.625,30.25,467.7916666666667,31.15833333333333,15.566666666666668,40.208333333333336,0.3545833333333333,0.0,0.7000000000000001,123.33333333333333,75.875
2023-11-17,19.004166666666666,13.279166666666667,272.9583333333333,18.45,10.604166666666666,33.208333333333336,0.12625,0.0,0.21041666666666667,69.45833333333333,45.541666666666664
2023-11-18,33.800000000000004,23.6375,461.9166666666667,31.883333333333336,13.341666666666667,50.625,0.16333333333333333,0.0,0.9083333333333333,54.041666666666664,33.833333333333336
2023-11-19,54.762499999999996,38.075,630.0416666666666,46.958333333333336,16.104166666666668,49.583333333333336,0.29583333333333334,0.0,1.0104166666666667,89.79166666666667,64.41666666666667
2023-11-20,69.34583333333333,48.15416666666667,744.4166666666666,52.15833333333333,13.450000000000001,48.666666666666664,0.35833333333333334,0.0,1.0791666666666666,124.5,76.20833333333333
2023-11-21,70.5125,49.041666666666664,794.875,46.74583333333334,8.991666666666667,51.708333333333336,0.39125000000000004,0.3333333333333333,0.96875,131.58333333333334,78.5
2023-11-22,138.29999999999998,92.175,956.8333333333334,46.09166666666667,13.795833333333334,69.25,0.9616666666666668,1.25,0.7583333333333333,154.625,94.625
2023-11-23,141.63750000000002,95.14999999999999,937.8333333333334,46.112500000000004,14.854166666666666,81.875,0.785,1.25,0.8666666666666667,171.45833333333334,117.08333333333333
2023-11-24,127.91250000000001,88.40416666666665,1140.4583333333333,67.52916666666667,18.2375,63.041666666666664,0.5554166666666667,0.75,0.9666666666666667,170.08333333333334,114.875
2023-11-25,111.8,77.86666666666666,950.0416666666666,65.325,27.079166666666666,70.04166666666667,0.37166666666666665,0.2916666666666667,1.0875000000000001,167.41666666666666,110.95833333333333
2023-11-26,67.12083333333334,46.90833333333333,765.5833333333334,54.80833333333334,17.3875,61.0,0.17916666666666667,0.16666666666666666,1.2145833333333333,138.0,83.375
2023-11-27,68.3,47.725,838.0833333333334,59.020833333333336,17.379166666666666,52.083333333333336,0.20125,0.20833333333333334,1.1520833333333333,128.16666666666666,77.45833333333333
2023-11-28,98.64583333333333,68.8625,1005.4583333333334,69.64166666666667,27.041666666666668,53.208333333333336,0.5041666666666667,0.4166666666666667,1.0125,147.08333333333334,85.58333333333333
2023-11-29,108.46666666666665,75.73333333333333,1092.9583333333333,72.19166666666666,29.458333333333332,49.583333333333336,0.53,0.25,0.9104166666666668,161.08333333333334,101.375
2023-11-30,87.54166666666667,61.14166666666667,949.4583333333334,62.6625,21.829166666666666,57.625,0.36916666666666664,0.0,1.11875,158.125,96.79166666666667
2023-12-01,60.03333333333333,41.96666666666667,700.2083333333334,45.75833333333333,14.737499999999999,59.5,0.2604166666666667,0.0,1.0270833333333333,134.70833333333334,79.83333333333333
